customer_id,origination_month,segment,subsegment,income_band,region,acquisition_channel,payroll_flag,digital_flag,autopay_flag,risk_band,product_tier,credit_line,age_band,tenure_months
C003164,2024-10,Mass,Standard,Medium,Central,Branch,0,0,0.0,High,Classic,5000.0,35-44,14
C003165,2025-11,Mass,Standard,Low,Central,Branch,1,0,0.0,Low,Classic,15573.0,25-34,1
C003166,2022-07,Masivo,Payroll,High,Central,Digital,1,1,1.0,Low,Gold,20052.0,55+,41
C003167,2025-01,Emerging,Growth,High,South,Branch,0,1,,Medium,Classic,11600.0,25-34,11
C003168,2023-11,Mass,Standard,Low,South,Digital,1,1,0.0,High,Gold,31693.0,35-44,25
C003169,2025-08,Affluent,Payroll Premium,High,Central,Digital,1,1,1.0,Low,Black,338532.0,55+,4
C003170,2024-04,Mass,Standard,Medium,West,Digital,0,1,0.0,Low,Classic,5000.0,35-44,20
C003171,2025-11,Mass,Payroll,Low,West,Branch,1,0,0.0,High,Gold,23276.0,45-54,1
C003172,2025-06,Masivo,Standard,Low,Central,Branch,0,1,0.0,Medium,Classic,5000.0,45-54,6
C003173,2024-01,Mass,Young,Medium,North,Digital,1,1,1.0,High,Gold,41194.0,35-44,23
C003174,2024-09,Mass,Young,High,Central,Branch,1,1,0.0,Low,Gold,56364.0,55+,15
C003175,2022-11,Mass,Standard,Low,South,Campaign,0,1,1.0,Low,Classic,16837.0,45-54,37
C003176,2022-05,Mass,Payroll,High,North,Partner,1,1,1.0,Low,Platinum,46151.0,18-24,43
C003177,2025-12,Affluent,Wealth,Very High,North,Digital,1,1,0.0,Low,Platinum,94222.0,25-34,1
C003178,2022-09,Emerging,Growth,High,West,Campaign,1,0,1.0,Medium,Classic,16643.0,25-34,39
C003179,2024-05,Affluent,Premium,High,South,Digital,0,1,0.0,Low,Gold,31160.0,25-34,19
C003180,2025-09,Affluent,Payroll Premium,High,North,Digital,0,1,0.0,Medium,Black,114194.0,25-34,3
C003181,2022-07,Masivo,Standard,Low,Central,Digital,1,1,1.0,Medium,Classic,16112.0,35-44,41
C003182,2023-04,Mass,Standard,High,North,Campaign,0,1,0.0,High,Gold,38975.0,25-34,32
C003183,2023-02,Mass,Payroll,Medium,North,Campaign,1,1,1.0,Medium,Classic,18287.0,55+,34
C003184,2024-10,Mass,Payroll,Low,Central,Campaign,1,1,1.0,Low,Classic,15609.0,18-24,14
C003185,2022-03,MASS,Standard,Low,South,Digital,1,0,0.0,High,Gold,74434.0,25-34,45
C003186,2024-05,Mass,Standard,Medium,West,Digital,1,0,0.0,Low,Platinum,114573.0,35-44,19
C003187,2025-09,Mass,Standard,High,South,Digital,0,1,0.0,High,Classic,10857.0,25-34,3
C003188,2023-10,Mass,Young,Medium,Central,Digital,0,1,0.0,Medium,Classic,5578.0,25-34,26
C003189,2022-09,Affluent,Payroll Premium,Very High,Central,Branch,1,1,1.0,Low,Gold,26882.0,25-34,39
C003190,2025-07,Affluent,Premium,Medium,Central,Branch,1,0,1.0,Low,Gold,34316.0,45-54,5
C003191,2025-06,Mass,Payroll,Medium,North,Digital,1,1,1.0,Medium,Platinum,99854.0,18-24,6
C003192,2025-06,Emerging,Growth,Medium,West,Campaign,0,0,0.0,Low,Gold,48023.0,45-54,6
C003193,2023-05,Emerging,Growth,High,North,Partner,1,1,1.0,Low,Classic,5000.0,35-44,31
C003194,2025-07,Mass,Standard,Medium,Central,Digital,0,1,0.0,Medium,Classic,18860.0,45-54,5
C003195,2022-11,Mass,Standard,Medium,Central,Branch,1,1,1.0,Low,Classic,9679.0,45-54,37
C003196,2023-12,Mass,Standard,Medium,North,Campaign,1,0,1.0,Medium,Classic,8026.0,18-24,24
C003197,2025-11,Emerging,Growth,Low,South,Campaign,1,0,1.0,Medium,Gold,57166.0,25-34,1
C003198,2023-04,Affluent,Premium,High,West,Branch,0,0,0.0,Medium,Platinum,54137.0,35-44,32
C003199,2023-12,Mass,Standard,Low,South,Campaign,0,1,0.0,High,Classic,6394.0,25-34,24
C003200,2023-08,Mass,Young,Medium,West,Digital,1,1,1.0,Low,Classic,8047.0,25-34,28
C003201,2024-12,Mass,Young,Medium,Central,Campaign,1,0,0.0,Low,Classic,10927.0,35-44,12
C003202,2025-10,Mass,Payroll,Low,Central,Branch,1,1,1.0,Low,Gold,50787.0,18-24,2
C003203,2023-03,Mass,Standard,Medium,Central,Campaign,1,0,1.0,Medium,Classic,17286.0,35-44,33
C003204,2023-04,Affluent,Premium,High,South,Campaign,0,1,0.0,Low,Platinum,120943.0,25-34,32
C003205,2025-08,AFFLUENT,Premium,High,Central,Branch,0,1,0.0,Low,Platinum,88751.0,35-44,4
C003206,2023-05,Affluent,Premium,High,Central,Digital,0,1,1.0,Low,Black,173504.0,35-44,31
C003207,2023-05,Affluent,Premium,High,North,Campaign,0,1,0.0,Medium,Platinum,96326.0,35-44,31
C003208,2024-03,Affluent,Wealth,High,South,Branch,0,1,1.0,Low,Platinum,100933.0,35-44,21
C003209,2025-04,Masivo,Standard,Low,South,Digital,0,1,1.0,Low,Classic,12798.0,35-44,8
C003210,2025-05,MASS,Payroll,Medium,North,Branch,1,0,0.0,Medium,Classic,15544.0,45-54,7
C003211,2025-05,Mass,Payroll,Low,South,Campaign,1,1,0.0,Medium,Classic,14207.0,25-34,7
C003212,2022-02,AFFLUENT,Premium,Very High,West,Digital,1,1,1.0,Medium,Gold,37218.0,35-44,46
C003213,2023-03,Mass,Payroll,High,North,Digital,1,1,0.0,Medium,Platinum,75668.0,35-44,33
C003214,2022-08,Affluent,Premium,High,Central,Branch,1,0,1.0,Low,Platinum,113807.0,25-34,40
C003215,2024-07,Mass,Standard,Low,West,Branch,1,0,1.0,High,Classic,9573.0,25-34,17
C003216,2024-09,Mass,Standard,Medium,Central,Digital,0,1,1.0,Low,Classic,12548.0,45-54,15
C003217,2025-10,Mass,Payroll,Medium,West,Branch,0,0,0.0,Medium,Classic,8003.0,35-44,2
C003218,2022-09,MASS,Standard,Low,North,Digital,0,1,1.0,High,Classic,8383.0,35-44,39
C003219,2022-02,Affluent,Wealth,High,North,Campaign,0,1,0.0,High,Gold,15231.0,25-34,46
C003220,2023-07,Affluent,Premium,High,North,Campaign,0,1,1.0,Low,Platinum,71392.0,35-44,29
C003221,2025-02,Mass,Standard,Low,West,Branch,0,0,1.0,Medium,Classic,11274.0,18-24,10
C003222,2024-09,Mass,Standard,Medium,North,Campaign,1,1,,Medium,Gold,30728.0,25-34,15
C003223,2024-04,Mass,Payroll,Medium,West,Branch,1,0,0.0,Medium,Classic,16542.0,45-54,20
C003224,2025-08,Mass,Standard,Low,Central,Digital,0,1,0.0,Low,Gold,28778.0,25-34,4
C003225,2022-08,MASS,Payroll,Low,North,Branch,1,1,1.0,High,Classic,13201.0,18-24,40
C003226,2024-05,Emerging,Growth,Low,Central,Digital,0,1,0.0,Low,Classic,13024.0,25-34,19
C003227,2022-10,Masivo,Standard,Low,Central,Campaign,0,0,1.0,High,Gold,32439.0,18-24,38
C003228,2023-04,Mass,Payroll,Low,North,Branch,1,1,0.0,Medium,Classic,10813.0,35-44,32
C003229,2023-12,Mass,Standard,Low,West,Campaign,0,0,0.0,Medium,Classic,13634.0,35-44,24
C003230,2022-02,Mass,Standard,Low,West,Digital,0,1,0.0,Medium,Gold,21724.0,45-54,46
C003231,2022-02,Mass,Standard,Medium,North,Campaign,1,0,1.0,Low,Gold,45078.0,55+,46
C003232,2025-08,Mass,Payroll,Medium,South,Partner,1,1,1.0,High,Gold,27693.0,25-34,4
C003233,2025-03,Mass,Payroll,High,Central,Branch,1,1,,High,Classic,13983.0,45-54,9
C003234,2022-08,Mass,Standard,Medium,West,Digital,0,1,1.0,High,Classic,11864.0,25-34,40
C003235,2024-10,Masivo,Payroll,Low,North,Branch,1,0,0.0,Medium,Gold,51895.0,35-44,14
C003236,2023-07,Mass,Payroll,Medium,Central,Branch,1,1,1.0,Medium,Classic,13218.0,25-34,29
C003237,2024-08,Mass,Standard,Low,Central,Digital,0,1,0.0,High,Classic,19470.0,35-44,16
C003238,2025-07,Emerging,Growth,Medium,South,Branch,0,1,0.0,Medium,Classic,13098.0,45-54,5
C003239,2023-10,Mass,Payroll,Low,North,Digital,1,1,0.0,High,Classic,14101.0,25-34,26
C003240,2024-07,MASS,Payroll,Low,South,Digital,0,1,0.0,Low,Classic,7736.0,25-34,17
C003241,2025-08,Mass,Standard,Medium,West,Digital,0,1,1.0,Medium,Gold,42237.0,25-34,4
C003242,2025-06,Mass,Payroll,Low,Central,Campaign,1,0,1.0,Medium,Gold,44648.0,35-44,6
C003243,2022-03,Mass,Standard,Low,Central,Campaign,0,1,0.0,Low,Classic,7076.0,55+,45
C003244,2022-09,Affluent,Payroll Premium,High,Central,Campaign,1,0,0.0,Medium,Black,111485.0,45-54,39
C003245,2022-09,Affluent,Premium,Very High,Central,Digital,1,1,1.0,Low,Gold,58249.0,18-24,39
C003246,2025-12,Mass,Standard,Low,Central,Branch,0,0,1.0,Medium,Gold,37057.0,18-24,1
C003247,2024-08,Mass,Standard,Medium,Central,Digital,1,0,1.0,Medium,Classic,13627.0,55+,16
C003248,2025-04,Mass,Standard,Medium,West,Digital,0,1,0.0,Medium,Classic,17722.0,45-54,8
C003249,2025-03,Affluent,Premium,High,North,Branch,0,0,1.0,Low,Black,177475.0,55+,9
C003250,2022-06,Mass,Payroll,Medium,Central,Digital,1,1,,Medium,Gold,25436.0,25-34,42
C003251,2024-04,MASS,Payroll,Medium,North,Branch,1,1,0.0,High,Classic,9929.0,35-44,20
C003252,2023-06,Mass,Payroll,High,Central,Digital,0,1,0.0,Low,Classic,16073.0,45-54,30
C003253,2023-01,Mass,Standard,Medium,North,Campaign,0,1,1.0,High,Classic,5455.0,25-34,35
C003254,2022-01,Mass,Payroll,Low,West,Partner,1,0,0.0,Medium,Gold,35153.0,25-34,47
C003255,2024-03,Mass,Standard,Medium,Central,Partner,1,0,0.0,Medium,Platinum,77890.0,25-34,21
C003256,2022-02,Mass,Standard,Low,West,Branch,0,0,0.0,Medium,Gold,41311.0,45-54,46
C003257,2022-12,Affluent,Premium,Medium,Central,Branch,0,1,0.0,High,Platinum,109015.0,45-54,36
C003258,2022-07,Mass,Standard,Low,North,Branch,0,0,0.0,Medium,Classic,17956.0,35-44,41
C003259,2022-02,Mass,Standard,Medium,North,Digital,0,1,0.0,High,Classic,12625.0,55+,46
C003260,2025-01,Emerging,Growth,Low,Central,Branch,0,1,0.0,Low,Classic,15017.0,55+,11
C003261,2022-06,Mass,Young,Medium,North,Partner,0,1,,High,Gold,21251.0,25-34,42
C003262,2022-03,Mass,Young,Low,South,Branch,0,0,0.0,Low,Gold,25840.0,25-34,45
C003263,2025-05,Mass,Payroll,Medium,South,Digital,1,1,1.0,Low,Platinum,122695.0,45-54,7
C003264,2023-09,Mass,Standard,Medium,South,Campaign,0,1,,Low,Classic,7271.0,35-44,27
C003265,2022-06,Affluent,Payroll Premium,Medium,West,Partner,0,1,0.0,Low,Gold,62578.0,35-44,42
C003266,2024-07,Mass,Standard,Low,Central,Digital,0,1,,Medium,Gold,29373.0,35-44,17
C003267,2025-06,Mass,Payroll,Low,Central,Digital,1,1,1.0,Medium,Gold,35473.0,35-44,6
C003268,2023-02,Mass,Standard,Low,Central,Digital,1,1,0.0,Medium,Classic,14169.0,45-54,34
C003269,2022-02,Mass,Standard,Medium,North,Digital,1,1,1.0,Low,Gold,23533.0,18-24,46
C003270,2023-07,AFFLUENT,Premium,Very High,Central,Branch,1,1,,Low,Platinum,101475.0,35-44,29
C003271,2025-03,MASS,Payroll,Medium,Central,Campaign,1,0,0.0,High,Gold,47113.0,35-44,9
C003272,2022-02,Mass,Standard,Medium,South,Digital,1,1,1.0,Medium,Classic,9432.0,25-34,46
C003273,2025-11,Affluent,Wealth,Very High,Central,Digital,0,1,0.0,Medium,Platinum,71362.0,35-44,1
C003274,2025-04,Mass,Young,Medium,North,Branch,1,0,0.0,Medium,Classic,17134.0,25-34,8
C003275,2022-05,Affluent,Premium,High,Central,Branch,1,0,0.0,Medium,Platinum,65812.0,45-54,43
C003276,2025-04,AFFLUENT,Premium,Very High,South,Digital,0,1,0.0,Low,Platinum,72811.0,35-44,8
C003277,2025-03,Affluent,Wealth,Very High,West,Digital,0,1,1.0,Medium,Platinum,114783.0,35-44,9
C003278,2025-08,Mass,Standard,High,North,Digital,0,1,1.0,Low,Classic,15327.0,55+,4
C003279,2023-04,Mass,Young,Medium,South,Campaign,0,1,1.0,Medium,Gold,48801.0,35-44,32
C003280,2023-12,Affluent,Payroll Premium,Very High,Central,Campaign,0,0,0.0,Low,Gold,22758.0,35-44,24
C003281,2025-03,Mass,Standard,Medium,North,Branch,1,0,0.0,Medium,Classic,7522.0,35-44,9
C003282,2022-05,Mass,Standard,Medium,South,Campaign,0,1,1.0,Medium,Classic,13567.0,25-34,43
C003283,2022-02,Affluent,Payroll Premium,High,North,Digital,1,1,1.0,Low,Platinum,103252.0,25-34,46
C003284,2024-02,Emerging,Digital NewToBank,Medium,South,Campaign,0,0,0.0,Medium,Classic,12861.0,45-54,22
C003285,2025-11,Mass,Standard,Medium,South,Campaign,1,1,0.0,Low,Classic,16872.0,18-24,1
C003286,2022-10,Mass,Standard,Medium,South,Branch,0,1,1.0,Low,Classic,12012.0,45-54,38
C003287,2024-01,Mass,Payroll,Low,North,Branch,0,0,0.0,Low,Classic,12556.0,35-44,23
C003288,2024-11,Affluent,Premium,High,West,Digital,0,1,0.0,Medium,Black,249419.0,18-24,13
C003289,2022-12,Emerging,Digital NewToBank,Medium,West,Branch,1,0,0.0,Low,Classic,8257.0,25-34,36
C003290,2023-05,Mass,Payroll,Low,West,Branch,1,0,1.0,High,Gold,38716.0,45-54,31
C003291,2024-12,Mass,Payroll,Low,Central,Branch,1,1,1.0,High,Gold,39380.0,45-54,12
C003292,2025-06,Affluent,Premium,High,Central,Partner,1,0,0.0,Low,Platinum,74250.0,18-24,6
C003293,2025-09,Mass,Payroll,Medium,North,Branch,0,1,0.0,Medium,Gold,35155.0,55+,3
C003294,2023-09,Mass,Standard,Low,North,Campaign,0,1,,Medium,Gold,34690.0,25-34,27
C003295,2025-11,Emerging,Growth,Medium,North,Partner,1,1,0.0,Low,Classic,9202.0,45-54,1
C003296,2024-06,Mass,Standard,Medium,Central,Partner,1,1,1.0,Low,Gold,19364.0,45-54,18
C003297,2024-03,Mass,Standard,Low,Central,Digital,1,1,1.0,Medium,Classic,8211.0,35-44,21
C003298,2024-10,Mass,Payroll,Low,Central,Digital,1,1,1.0,Medium,Classic,12035.0,25-34,14
C003299,2024-07,Mass,Young,High,Central,Branch,0,0,0.0,Low,Platinum,78382.0,35-44,17
C003300,2024-07,Affluent,Premium,Very High,West,Campaign,0,1,0.0,Low,Gold,18368.0,35-44,17
C003301,2025-03,Mass,Standard,Low,West,Branch,0,0,0.0,Low,Platinum,131861.0,45-54,9
C003302,2024-10,Emerging,Growth,Medium,South,Branch,0,1,0.0,High,Gold,35813.0,55+,14
C003303,2024-09,Mass,Standard,Medium,West,Branch,1,1,1.0,High,Gold,34225.0,55+,15
C003304,2025-12,Mass,Payroll,Medium,North,Branch,1,0,1.0,Medium,Platinum,53190.0,25-34,1
C003305,2025-07,Mass,Standard,Low,North,Campaign,0,1,0.0,Low,Gold,46969.0,35-44,5
C003306,2022-11,MASS,Young,Medium,Central,Branch,0,0,0.0,Medium,Gold,53708.0,18-24,37
C003307,2024-11,Mass,Payroll,Medium,South,Branch,1,0,1.0,Medium,Classic,13495.0,55+,13
C003308,2025-09,Mass,Standard,Low,South,Branch,0,0,0.0,High,Classic,10454.0,45-54,3
C003309,2025-06,Mass,Standard,Low,Central,Campaign,1,1,1.0,Medium,Classic,11803.0,18-24,6
C003310,2023-05,MASS,Standard,Low,West,Campaign,0,1,1.0,High,Classic,10459.0,35-44,31
C003311,2025-11,Affluent,Premium,High,West,Digital,0,1,0.0,Medium,Gold,27970.0,18-24,1
C003312,2024-10,Mass,Standard,Low,North,Digital,0,1,0.0,Low,Gold,31429.0,55+,14
C003313,2025-06,Affluent,Premium,Medium,Central,Branch,0,1,1.0,Medium,Black,208813.0,18-24,6
C003314,2022-05,MASS,Young,Medium,West,Digital,0,1,0.0,Medium,Gold,39447.0,55+,43
C003315,2024-07,Mass,Standard,Low,Central,Campaign,0,1,0.0,Medium,Gold,64238.0,45-54,17
C003316,2024-08,Affluent,Wealth,High,Central,Branch,0,1,1.0,Low,Platinum,121180.0,35-44,16
C003317,2025-01,MASS,Standard,Medium,Central,Campaign,0,1,0.0,Low,Gold,10995.0,25-34,11
C003318,2023-11,Mass,Standard,Medium,Central,Branch,0,0,0.0,Medium,Gold,44692.0,35-44,25
C003319,2022-10,Affluent,Premium,Very High,South,Branch,0,0,0.0,Medium,Black,331032.0,55+,38
C003320,2024-07,Affluent,Premium,Medium,North,Campaign,0,1,0.0,Low,Platinum,116944.0,45-54,17
C003321,2022-04,Mass,Standard,Low,West,Digital,1,1,1.0,High,Gold,26528.0,35-44,44
C003322,2025-09,Mass,Payroll,Medium,West,Campaign,1,0,1.0,Medium,Classic,16039.0,35-44,3
C003323,2022-10,Affluent,Wealth,Very High,South,Branch,0,1,0.0,Low,Black,164055.0,45-54,38
C003324,2022-05,Mass,Payroll,Low,West,Campaign,1,0,1.0,Low,Classic,7148.0,55+,43
C003325,2024-11,Affluent,Payroll Premium,Very High,North,Campaign,1,1,,Low,Black,187840.0,45-54,13
C003326,2022-09,Affluent,Payroll Premium,High,Central,Campaign,1,1,1.0,Low,Gold,51440.0,45-54,39
C003327,2025-03,Affluent,Wealth,High,North,Digital,0,1,0.0,Low,Platinum,120282.0,55+,9
C003328,2025-03,Mass,Standard,Low,West,Campaign,0,1,1.0,High,Gold,32403.0,25-34,9
C003329,2023-07,Mass,Young,Medium,West,Digital,0,0,1.0,High,Gold,28744.0,25-34,29
C003330,2025-07,Affluent,Payroll Premium,High,Central,Campaign,1,1,0.0,Medium,Platinum,128107.0,55+,5
C003331,2025-10,MASS,Payroll,Low,Central,Branch,1,1,0.0,Medium,Classic,17664.0,18-24,2
C003332,2022-03,Affluent,Wealth,Very High,Central,Branch,0,0,0.0,High,Platinum,80903.0,18-24,45
C003333,2024-10,Mass,Standard,Low,Central,Campaign,0,0,,High,Gold,26951.0,35-44,14
C003334,2022-02,Mass,Payroll,Low,Central,Digital,1,1,1.0,Low,Classic,12445.0,18-24,46
C003335,2025-02,Emerging,Digital NewToBank,Low,South,Digital,0,1,0.0,Low,Classic,8769.0,25-34,10
C003336,2025-11,Affluent,Wealth,Very High,North,Branch,0,0,1.0,Low,Gold,53517.0,35-44,1
C003337,2022-04,Emerging,Growth,Low,North,Digital,0,1,0.0,Medium,Classic,10970.0,45-54,44
C003338,2025-07,AFFLUENT,Premium,Very High,North,Branch,1,0,1.0,Medium,Platinum,134106.0,45-54,5
C003339,2024-03,Mass,Standard,Low,North,Branch,0,1,0.0,High,Classic,7496.0,25-34,21
C003340,2025-02,MASS,Payroll,Low,South,Branch,1,1,,High,Classic,7296.0,18-24,10
C003341,2022-11,Emerging,Growth,High,North,Partner,1,0,1.0,High,Classic,12330.0,35-44,37
C003342,2022-04,Mass,Payroll,Medium,Central,Branch,1,1,0.0,Medium,Classic,12745.0,25-34,44
C003343,2023-07,Mass,Payroll,Low,South,Branch,1,0,0.0,Low,Classic,11900.0,18-24,29
C003344,2024-09,MASS,Standard,Medium,Central,Campaign,0,1,0.0,Low,Classic,8362.0,25-34,15
C003345,2023-05,Mass,Standard,Low,West,Digital,0,1,1.0,Medium,Gold,32360.0,35-44,31
C003346,2025-11,Affluent,Payroll Premium,High,South,Campaign,1,0,0.0,Medium,Gold,29023.0,25-34,1
C003347,2023-10,Mass,Standard,Medium,Central,Digital,0,1,0.0,High,Classic,5000.0,35-44,26
C003348,2025-12,Mass,Standard,Low,North,Branch,0,0,1.0,Low,Classic,9605.0,25-34,1
C003349,2024-12,Mass,Payroll,High,West,Digital,1,1,1.0,Medium,Gold,31289.0,45-54,12
C003350,2025-07,Mass,Payroll,Medium,Central,Branch,1,1,0.0,High,Platinum,52335.0,35-44,5
C003351,2025-08,MASS,Young,Low,Central,Branch,0,0,0.0,Low,Classic,15992.0,25-34,4
C003352,2024-04,Mass,Standard,Low,West,Partner,0,0,0.0,Medium,Classic,19611.0,35-44,20
C003353,2024-08,Emerging,Growth,High,North,Campaign,0,0,0.0,Low,Classic,12177.0,35-44,16
C003354,2023-11,Mass,Payroll,Low,Central,Campaign,1,1,0.0,Medium,Classic,5927.0,35-44,25
C003355,2025-09,Mass,Payroll,Medium,South,Branch,0,0,1.0,Low,Classic,11000.0,45-54,3
C003356,2025-02,Mass,Payroll,High,West,Digital,1,1,1.0,High,Classic,11365.0,35-44,10
C003357,2022-10,Affluent,Premium,High,West,Digital,0,1,1.0,Medium,Gold,37615.0,18-24,38
C003358,2023-02,Mass,Standard,Medium,Central,Branch,0,1,1.0,Low,Gold,56697.0,35-44,34
C003359,2024-09,AFFLUENT,Premium,High,West,Campaign,0,0,0.0,Medium,Platinum,63036.0,45-54,15
C003360,2023-05,Mass,Standard,Medium,North,Branch,0,0,0.0,Low,Classic,13441.0,45-54,31
C003361,2023-04,Affluent,Premium,High,Central,Digital,1,1,1.0,Medium,Gold,44706.0,45-54,32
C003362,2025-09,MASS,Young,High,North,Digital,0,1,0.0,Medium,Classic,15406.0,35-44,3
C003363,2022-02,AFFLUENT,Premium,Medium,North,Campaign,0,1,0.0,High,Platinum,117830.0,45-54,46
C003364,2025-05,MASS,Standard,Low,South,Branch,0,0,,Medium,Gold,34975.0,45-54,7
C003365,2024-06,Emerging,Growth,Low,North,Branch,1,0,1.0,Medium,Classic,11897.0,25-34,18
C003366,2023-01,MASS,Payroll,Low,Central,Campaign,1,1,0.0,Medium,Gold,37172.0,35-44,35
C003367,2024-08,Mass,Young,Low,Central,Branch,1,0,1.0,High,Gold,35046.0,18-24,16
C003368,2023-01,Mass,Payroll,Medium,North,Campaign,0,1,1.0,Medium,Classic,8536.0,45-54,35
C003369,2022-09,MASS,Payroll,High,South,Branch,1,1,0.0,High,Gold,37498.0,35-44,39
C003370,2022-09,Affluent,Payroll Premium,High,South,Campaign,1,1,0.0,Low,Gold,41106.0,55+,39
C003371,2022-12,Mass,Young,Low,South,Campaign,0,0,0.0,Low,Classic,9546.0,35-44,36
C003372,2025-06,Mass,Standard,Low,South,Campaign,0,0,1.0,Medium,Classic,14148.0,35-44,6
C003373,2025-04,Mass,Standard,High,Central,Digital,1,1,0.0,Medium,Gold,26150.0,18-24,8
C003374,2022-06,Affluent,Premium,Medium,West,Branch,1,1,1.0,Medium,Black,161724.0,35-44,42
C003375,2023-08,AFFLUENT,Premium,High,North,Branch,0,1,0.0,Low,Platinum,86049.0,25-34,28
C003376,2024-09,Affluent,Wealth,High,South,Digital,0,1,0.0,Low,Platinum,116883.0,25-34,15
C003377,2025-09,AFFLUENT,Premium,Very High,West,Branch,0,1,1.0,Low,Gold,38735.0,55+,3
C003378,2022-10,Mass,Payroll,Low,Central,Branch,1,1,1.0,Medium,Classic,15705.0,25-34,38
C003379,2023-12,Mass,Standard,Low,Central,Branch,1,0,1.0,Low,Classic,13107.0,25-34,24
C003380,2024-09,Affluent,Premium,Very High,Central,Branch,1,1,1.0,Low,Gold,41030.0,35-44,15
C003381,2025-04,Mass,Standard,Low,South,Campaign,0,1,0.0,Medium,Classic,10882.0,45-54,8
C003382,2024-07,Mass,Payroll,Medium,Central,Branch,1,0,0.0,Low,Gold,35279.0,25-34,17
C003383,2025-12,MASS,Payroll,Low,West,Partner,1,0,1.0,High,Classic,16555.0,25-34,1
C003384,2022-06,Mass,Young,Medium,Central,Branch,1,0,1.0,Medium,Classic,5256.0,35-44,42
C003385,2025-09,Mass,Payroll,Low,West,Branch,0,1,1.0,High,Classic,12026.0,18-24,3
C003386,2024-03,AFFLUENT,Premium,High,Central,Branch,0,1,0.0,Low,Gold,37167.0,35-44,21
C003387,2025-05,Mass,Standard,Medium,South,Digital,0,1,0.0,Medium,Classic,14335.0,45-54,7
C003388,2025-06,Mass,Payroll,High,Central,Branch,1,1,1.0,Low,Classic,12868.0,35-44,6
C003389,2023-02,Mass,Payroll,Medium,Central,Branch,1,1,0.0,Medium,Classic,12402.0,35-44,34
C003390,2024-09,Affluent,Premium,Very High,Central,Branch,0,1,0.0,Low,Platinum,64576.0,45-54,15
C003391,2022-10,Masivo,Standard,Medium,Central,Digital,1,1,1.0,Low,Classic,9632.0,18-24,38
C003392,2022-12,Emerging,Growth,Low,West,Branch,0,1,0.0,Low,Gold,50325.0,35-44,36
C003393,2023-05,Emerging,Growth,Medium,South,Digital,0,1,0.0,Medium,Classic,19403.0,35-44,31
C003394,2023-01,Mass,Young,Low,Central,Partner,0,1,0.0,High,Gold,43472.0,55+,35
C003395,2022-11,Emerging,Growth,Low,Central,Branch,0,1,1.0,Low,Classic,8493.0,45-54,37
C003396,2024-10,Emerging,Growth,Medium,West,Branch,0,1,0.0,Low,Classic,15941.0,35-44,14
C003397,2023-07,AFFLUENT,Premium,High,West,Digital,0,1,0.0,High,Platinum,107709.0,35-44,29
C003398,2025-07,Affluent,Wealth,High,Central,Branch,1,0,1.0,Medium,Gold,26016.0,25-34,5
C003399,2025-07,Mass,Payroll,Medium,South,Branch,1,0,1.0,Low,Classic,11958.0,25-34,5
C003400,2025-06,Mass,Payroll,High,Central,Digital,1,1,1.0,Low,Classic,26571.0,45-54,6
C003401,2023-10,Mass,Payroll,Medium,North,Digital,1,1,1.0,Medium,Classic,14703.0,45-54,26
C003402,2022-03,Masivo,Payroll,Medium,Central,Branch,1,1,1.0,Low,Classic,11010.0,25-34,45
C003403,2025-10,Emerging,Growth,Medium,South,Campaign,1,0,0.0,Medium,Classic,7771.0,35-44,2
C003404,2025-06,Mass,Young,High,South,Branch,0,0,1.0,Low,Classic,12565.0,35-44,6
C003405,2023-06,Affluent,Premium,High,West,Partner,0,0,1.0,Low,Gold,43699.0,25-34,30
C003406,2025-11,Affluent,Premium,Very High,North,Digital,0,0,0.0,Low,Platinum,155214.0,45-54,1
C003407,2025-07,Affluent,Premium,Very High,Central,Campaign,0,1,0.0,Medium,Platinum,110871.0,35-44,5
C003408,2024-09,Emerging,Growth,Medium,Central,Campaign,0,0,0.0,High,Gold,39635.0,35-44,15
C003409,2025-07,Mass,Standard,Medium,South,Digital,0,1,1.0,Medium,Classic,17033.0,35-44,5
C003410,2025-12,Mass,Payroll,Medium,Central,Campaign,1,0,0.0,Medium,Classic,5000.0,25-34,1
C003411,2022-02,Mass,Standard,High,Central,Digital,0,1,0.0,High,Classic,6034.0,45-54,46
C003412,2022-05,Mass,Young,Medium,South,Branch,1,0,1.0,Medium,Classic,12066.0,18-24,43
C003413,2024-02,Mass,Payroll,Low,South,Campaign,1,0,0.0,Low,Classic,13288.0,25-34,22
C003414,2022-10,Mass,Standard,Low,Central,Branch,1,0,1.0,Low,Platinum,29366.0,45-54,38
